;feature_1;feature_2;feature_3;feature_4;feature_5;feature_6;feature_7;feature_8;feature_9;feature_10;feature_11;feature_12;feature_13;feature_14;feature_15;feature_16;feature_17;feature_18;feature_19;feature_20;feature_21;feature_22;feature_23;feature_24;feature_25;feature_26;feature_27;feature_28;feature_29;feature_30;feature_31;feature_32;feature_33;feature_34;feature_35;feature_36;feature_37;feature_38;feature_39;feature_40;feature_41;feature_42;feature_43;feature_44;feature_45;feature_46;feature_47;feature_48;feature_49;feature_50
40;0.5513667;0.8586107;0.3821377;0.27307796;-0.29570872;-0.20864843;-0.12522942;0.10837545;-0.37419596;0.36838117;-0.29909766;0.4633344;0.21043572;0.7486065;-0.7896351;0.40777007;-0.19542609;0.18988666;-0.13022766;-0.11914677;-0.24567656;0.9204126;0.10956736;-0.41656008;-0.15423453;0.024841215;-0.36583546;-0.17290217;-0.2484893;0.37498313;-0.33575106;-0.33337185;0.3157668;-0.3208854;-0.32813382;0.052466832;0.18804988;-0.4512942;-0.3969013;-0.89334065;-0.5050885;0.26754746;0.20641689;-0.027563926;0.15000539;-0.59321964;-0.113915056;0.21432829;1.3768382;0.13893889
41;0.46932426;0.3242695;0.90028065;0.52979183;0.00055241695;-0.2590766;-0.10798985;-0.116530254;-0.6668512;-0.22376697;0.6321268;-0.13787767;0.19385163;0.22553895;-0.08682553;0.22961167;0.28461805;0.21911538;-0.5409085;6.393227e-05;0.4418733;0.72479016;0.9164044;0.09196275;-0.17837462;0.13558224;0.30139917;0.34293723;0.17153774;0.6374987;-0.1653242;-0.33057693;-0.53905934;-0.72404534;-0.5714344;-0.052812807;-0.31823376;0.660472;0.15285169;-0.25215644;0.059655305;0.2055592;0.23349625;0.6734507;1.1208501;-0.97780854;-0.17555425;0.23883177;0.5516638;-0.13074283
42;0.5548986;0.15959422;-0.15594864;-0.31609485;-0.21559994;-0.3391038;0.14740665;1.0134931;-0.39032146;0.12983814;0.35714462;-0.020069262;-0.3314481;0.9923098;-0.08463526;-0.20473714;0.82997006;-0.25436473;-0.45764995;0.061780374;0.2542757;0.3437438;-0.16491741;-0.15716039;-0.17553256;0.09713737;-0.056921657;0.013801569;-0.3180161;0.49544275;0.22743674;-0.022001395;-0.23452923;0.4184036;0.21195257;-0.31157142;0.29429767;0.042829413;-0.11991412;-0.07902562;-0.3609465;-0.36981156;0.15670744;0.006264115;0.5520128;-0.66492283;-0.0034981119;-0.01245176;0.19977672;-0.21566875
43;0.45093665;0.21433061;0.41209528;0.032222256;-0.4261992;0.33757746;0.056239635;0.5891671;-0.33791098;0.35333744;-0.5068966;0.4374406;0.45780027;0.61334735;-0.34648654;0.53728914;0.1313489;-0.07671973;-0.32577708;0.20350327;0.29215628;0.9231946;1.1487824;0.52212226;0.24749273;0.12118365;-0.46785188;0.26825768;0.059568994;0.51906276;-0.47015786;-1.1714152;0.21932067;0.17534393;0.4102918;-0.2842928;0.020040829;0.0283002;-0.13062228;0.57541573;-0.3284269;0.47725034;-0.65723467;0.7811674;0.37066743;-0.3099324;0.22313963;0.025093118;0.7905821;-0.14292227
44;-0.1916805;0.3174222;0.05643136;-0.28258744;0.33058283;-0.61638147;-0.8135264;0.718179;-0.7545022;-0.19835837;-0.9492681;0.054601397;-0.6197144;0.7226346;0.3664496;0.15796942;0.87658525;0.5325577;0.34379792;0.02549206;0.023504118;0.88446236;-0.6610328;0.017252408;0.4578771;-0.35861847;0.40748093;-0.20802669;-0.71538484;0.5032443;0.49145427;0.29578248;-0.1972534;-0.72732073;-0.16950665;0.7730026;0.022287542;1.1286024;0.15173638;0.18682738;-0.3722501;-0.4895637;0.80129135;-0.531899;0.7629887;-0.073470265;-0.1431584;-1.0810478;0.04353255;-1.0275036
45;0.6476669;0.044695288;0.083901115;0.045316778;-0.02951342;0.2903455;-0.14916117;0.7494597;-0.14820462;-0.2014752;0.15321985;-0.053009212;-0.50441015;0.51087207;-0.46818465;0.46405965;-0.18603364;-0.2749903;-1.0543991;-0.025056524;0.1728045;0.33092323;0.32861233;-0.050310694;-0.04170482;-0.20867482;-0.0772862;0.4563991;-0.103324406;0.9517901;0.06682074;-0.28684962;-0.53618586;0.16865605;-1.1075584;0.33242688;0.31021842;-0.6157659;0.050776422;0.22698772;-0.36145708;0.4168142;0.04319451;-0.626998;0.50684625;-0.81358635;0.48207867;0.36922213;0.64135;-0.18815905
46;0.4655523;0.63946307;0.1650887;0.10152632;-0.39322442;-0.30726716;-0.2065623;0.04837091;0.029474929;0.99538237;-0.5411254;-0.25853413;-0.28341228;0.016439304;-0.55175424;0.32656327;-0.4541621;-0.06796574;-0.08250558;-0.6787151;0.074843794;0.9359941;0.8302139;-0.06104117;0.44174102;-0.6501734;0.12290809;0.25200295;-0.3768777;0.73478407;-0.54420596;-0.74860144;0.42177877;-0.44262826;-1.1807894;-0.17909561;0.12708233;-0.4797606;-0.5454412;-0.53534675;-0.70377576;-0.38344476;-0.33268753;-0.08303359;0.3249701;-0.46944684;-0.54700416;0.43993214;0.97246873;0.24460472
47;0.75043315;0.31706885;0.090444796;-0.44158003;-0.115757935;0.057821598;0.009664955;0.49147487;0.25216898;0.40341774;-0.2504343;0.56346315;0.029198738;0.8611149;0.31873992;0.4759603;0.55342877;0.2559215;0.56197304;0.1818599;0.4590032;0.71356446;0.29334465;0.2175947;0.4700431;0.3092666;0.27002952;0.63967544;-0.50769794;1.2816235;-0.25970638;-1.0314598;-0.57494825;-0.85192364;0.33923706;0.39740595;0.27973273;-0.14887056;-0.23337805;0.3598835;0.17893799;0.32357937;0.4264292;-0.16934574;0.5872298;0.12058181;0.4172973;-0.0185948;0.8192797;-0.7507614
48;0.74122614;0.37281057;0.5089955;-0.23496453;0.15798175;-0.26178178;-0.016861893;0.08739036;-0.8272932;-0.6640312;0.17243598;-0.57673323;-1.3465313;0.8318298;0.054888222;0.33840677;-0.07812944;0.0541303;-0.45146564;-0.48975036;0.20245697;0.14514995;-0.021953233;-0.3446414;0.65840536;-0.12353712;-1.5479926;0.13838151;0.42485863;-0.022872088;0.19624312;-0.44764167;-1.1051533;-0.6523458;0.23076059;0.14720686;0.26174423;0.15214916;0.6290044;-0.27162898;0.6939595;0.12127294;0.54431325;0.3968755;0.020583898;-0.6202967;-0.10523146;-0.027335187;0.32907426;0.33259422
49;-0.30117598;-0.034258027;0.6761041;0.4916039;0.43897858;0.21364354;0.3832029;0.45029768;0.7177523;0.5292044;0.020023631;-0.09779352;0.46744144;0.285066;0.25252268;0.13447376;0.8224744;0.079367146;-0.18171233;-0.05633811;-0.5654906;0.9742735;0.7435278;0.09655477;-0.18714185;-0.01966164;-0.1969644;-0.10981047;-0.54803014;0.50340885;-0.41523623;0.13211761;-0.13567802;-0.0682263;-0.54064554;-0.27644193;-0.20000358;-0.3074115;0.14580819;-0.1753187;-0.4174299;0.3226821;-0.52722913;-0.015492048;1.1254206;0.02505051;-0.041759707;-0.43975323;0.76500934;0.23223616
50;0.085788906;0.4635506;0.7369746;0.69636625;0.13316531;-0.620456;0.07273435;0.31503603;-0.6568055;-0.5703156;0.5509716;-0.12372507;-0.22851357;0.46200356;0.6092345;0.37864545;0.2296872;-0.65167385;-0.06671071;-0.27778238;-0.005997115;0.9736824;1.0410212;-0.49494442;0.08637187;-0.6062379;0.19468026;-0.22834396;0.23706177;0.5179029;0.077493966;-0.3571837;-0.4427715;-0.74910086;-0.62010103;-0.50199926;-0.17025799;1.0376981;0.05399449;-0.26629668;0.55766195;0.45720482;0.33193666;0.2432946;0.75900924;-0.14822106;0.09013621;-0.15085573;0.37889397;-0.19060281
51;0.40120924;0.08588608;-0.20372245;-0.46353564;0.71521574;-0.6593934;-0.16966768;0.63441986;-0.2767467;0.943187;-0.18903565;0.25337905;-0.32943204;0.39940944;0.11963433;-0.13716707;0.2538301;0.20939954;0.09069415;-0.42290086;0.2020865;0.21608059;-0.07659583;-0.6778031;-0.06861238;-0.7297764;0.5171402;-0.43247762;-0.26805896;0.663688;0.0727725;-0.47756934;-0.5280908;-0.8720691;0.42814836;0.36342207;0.63430583;0.22499564;0.014157696;0.19119494;0.6967463;-0.5502256;0.26690066;0.20910296;0.6177862;0.037609644;0.44695908;-0.96017224;0.5228487;-0.39160496
52;0.6229415;-0.3617925;-0.028562272;0.56666446;0.39917216;-0.25564718;0.42949787;0.93310976;0.3159215;-0.37631482;-0.41050938;-0.039241597;-0.87542963;0.7738055;-0.66923946;0.28185087;0.5438439;-0.6193499;-0.67230886;-0.2065774;-0.22973192;0.27216658;-0.104077846;-0.50206447;-0.041239124;0.6663036;-0.8804756;-0.7097398;-0.546378;-0.081331424;0.49432728;0.915489;-0.9282275;0.35660434;-0.3955215;-0.3019111;-0.13698472;-0.11138961;1.365301;0.16936883;0.16345505;-0.35572982;0.85606503;-0.29013652;0.02141209;-0.55020016;0.16652098;0.10156963;0.09050543;-0.50280553
53;0.5303797;0.96356267;0.21157454;0.4046595;-0.6351802;-0.039330725;0.48092467;0.7270099;-0.08043308;0.2869194;-0.1569298;-0.036728766;0.06180707;0.51059335;-0.1612833;0.32371718;0.31320384;-0.34291032;0.44539878;-0.25932336;0.4395605;0.83940923;0.3687223;-0.8422674;0.108873874;-0.21633494;0.29772574;-0.6902133;-0.42265198;0.55866826;-0.06500761;-0.75849694;0.34582445;-0.35590547;-0.13784152;0.11063147;0.1127146;0.009551387;-0.2867698;-0.69762784;-0.5710867;-0.12697637;0.5778542;0.059234265;0.5097246;-0.23831637;-0.11255622;0.22355045;0.55234647;0.29318988
54;0.4782698;-0.3384188;-0.31602335;0.11145787;0.7486706;0.33481163;-0.0041871048;0.43167177;0.06798928;0.37606958;-0.6115127;-0.26418927;-0.031519152;0.51373374;-0.47711706;0.075642474;0.43705;0.44212276;0.13150539;0.06646883;0.019406285;0.91521037;0.6813037;-0.24336016;0.10944305;0.24773456;-0.047723856;0.2429299;0.112085044;0.7126551;0.055149376;0.04057209;0.47899553;-0.0019028713;-0.399445;-0.08591267;0.16537994;-0.5400578;-0.16453859;-0.22473615;-0.45202714;0.1129112;-0.4334744;-0.41760206;0.84675264;-0.20501861;-0.032759618;-0.052393008;0.65003735;0.32152665
55;0.19890764;0.10496801;1.1528164;0.5311209;-0.69461846;-1.0893267;-0.13203248;-0.5137032;-1.8246601;-0.3028118;0.6551733;0.29861104;0.30633163;-0.99136996;-1.8446648;0.22359908;0.04270482;-0.04071045;0.5336231;0.6815836;-1.0126953;0.68754107;0.70402396;-1.0297935;-0.31288522;0.3131022;-0.6489349;1.8575666;0.66739964;0.25427738;-0.44099998;0.22846866;-0.19090286;0.44806296;0.8093605;0.3415183;-2.0327005;0.43451494;-0.47457704;-0.034302905;-1.0200388;0.16703182;1.5057945;0.44335943;1.7174675;-1.8617494;-0.8601051;0.017758489;1.0616345;0.8079987
56;0.2569862;-0.1148004;-0.67545116;-0.50750506;-0.32927707;-0.6019148;0.057070855;0.54150456;-0.2150844;0.4144495;-0.4609347;0.4181218;-0.3313724;0.57265556;0.0809605;-0.4091503;0.6816431;-0.0678624;-0.039934162;-0.17753828;0.33885992;0.14323485;-0.043506235;-0.23330708;0.7727478;-0.21425477;0.5100266;0.025700947;-0.78782785;0.1641786;0.24225578;0.052653015;-0.49690104;-0.6197871;0.19991143;0.9922729;0.21863976;-0.27361473;-0.0319998;0.083063595;0.18269797;-0.91947746;0.55296123;-0.035489544;0.24545318;-0.17933202;-0.22226252;-1.1518602;0.05911154;-1.0323052
57;-0.053098805;0.13658874;-0.08744386;-0.35741153;0.07389289;-0.078996636;0.35564736;0.5762462;-0.5184455;-0.06525954;-0.25013036;0.22975029;-0.72033834;0.64839774;-0.060141824;-0.50164443;-0.34766835;0.17724365;-0.5819407;-0.383355;0.34623656;-0.0043476834;-0.18867412;-0.06015999;0.23996498;-0.20772076;-0.6654157;-0.3293789;-0.71269345;0.39243144;0.18637668;0.03906814;-0.5552915;-0.34025848;-0.07660256;0.11046099;0.16976504;-0.12860514;-0.50203747;-0.12517698;0.18893857;-0.69530326;-0.64656436;-0.06793014;0.07969272;-0.40518928;-0.10252131;-0.40675798;0.78031427;0.20971538
58;0.49275216;0.43124372;0.14073394;-0.685375;-0.15622686;-0.5819205;-0.067135245;1.0358825;-0.7088233;0.09253739;0.2972496;0.7136965;-0.67202896;0.60225844;0.18178146;0.5095485;0.17058745;0.32405242;-0.30522272;-0.46977586;-0.011435452;-0.11804355;-0.39877313;-0.05344485;1.0297182;-0.3542963;-0.30670866;0.21826692;-0.09016114;1.4362539;0.24424672;-0.038120072;-0.34314305;-0.50967765;0.540769;0.27648818;0.24186908;0.014896949;0.36268395;-0.12019451;0.17591603;0.055072192;0.20441422;-0.016744869;0.3424059;-0.492713;0.51845044;0.3847012;0.34976205;-0.38022104
59;0.5464385;-0.03475013;0.4879899;-0.17513797;0.47765914;-0.08530715;0.16773006;0.4638042;-0.03319504;0.12667654;-0.7060427;0.5978066;0.24477692;1.2015481;0.067809716;0.37572294;0.46662208;0.27967596;0.015444767;0.8311404;0.30909914;0.82977927;1.344911;0.2415914;-0.44342262;0.617204;-0.12977588;0.29053736;-0.049964685;0.98725796;-0.6302888;0.03728082;-0.5931841;-0.12296631;0.0016477832;0.10677604;0.03851832;-0.17719904;-0.5034684;1.1196879;-0.45027682;0.22447374;-0.50840914;0.17134316;0.21961504;0.1897961;0.2005374;-0.3261729;0.93599993;-0.75203234
60;0.43000045;-0.5031679;-0.24510221;0.1431479;0.69633996;0.41809174;0.7234247;0.35046715;-0.4201332;0.59092164;-1.2770207;0.4749158;0.35550258;-0.24096641;-0.41541833;0.4306728;0.87710136;-0.06290971;-0.023890361;-0.14325702;0.41726103;0.05265552;0.5190659;0.14525424;0.13315733;0.6268044;-1.2181329;-1.38819;-0.5586841;-0.086166136;-0.60714537;0.062057585;0.1837428;0.06746499;-1.0168549;-0.79943395;-0.0121372435;-0.9174714;-0.4666716;-0.3343962;-0.64544433;0.11749125;-0.32587802;0.9790715;0.7603806;-0.96588117;0.31092992;-0.74548376;0.34265044;-0.24435906
61;1.157676;0.08046865;0.27450195;-0.31788033;0.265618;-0.6293777;0.43622243;0.7852052;-0.40366015;1.013839;-0.13890181;0.5807421;-0.21271424;0.25123727;-0.018455097;0.6906882;0.064729676;-0.13798185;-0.5469008;-0.41630322;0.027308483;0.6148991;0.103753164;-0.1265226;0.7675196;-0.55188924;0.6022598;-0.012087106;0.06931385;0.5312128;-0.6818145;-0.16927598;-0.089884;-1.3038363;0.14368664;-0.5116357;0.7620719;0.1804758;0.3829635;0.066299014;0.05296972;-0.43482652;0.30703393;0.44055343;0.48235673;-0.5426003;-0.2006827;0.17120282;0.24604161;0.011064049
62;1.1015595;0.055600513;0.15516199;0.31495842;0.43084136;0.06199104;0.21309061;0.33274618;0.20654978;0.16293333;-0.25309137;-0.15217705;-0.20727187;1.0858076;-0.56744456;0.40728217;0.16432299;-0.22076415;0.00012894651;0.32152998;-0.27028286;0.6185833;0.56092733;-0.18379036;-0.21273199;0.24310063;-0.018192874;-0.58233684;0.2534841;0.7183805;-0.19881073;-0.965288;-0.50122136;0.2867962;-0.5429918;-0.114362955;0.30558535;-0.09044847;-0.10501249;-0.09200274;-0.22292309;0.46554518;0.1973517;-0.32345408;0.40969333;0.36439946;0.104395196;-0.56116277;0.3067616;-0.05407445
63;0.6567567;0.33535966;0.50440747;-0.19957322;-0.3033329;-0.33848608;0.03799666;0.21534188;-0.8328422;-0.028319687;0.07037837;0.4946795;-0.46012828;0.66425383;-0.11117531;0.36703664;0.11435229;0.26659158;0.015818002;0.08332503;0.4080635;0.85684735;0.29748636;0.1894719;-0.30569813;-0.09606506;0.19640556;-0.17217416;-0.095971234;0.5774296;-0.20846564;-0.4834026;0.26211086;-0.35903355;0.23538604;0.0705804;0.7074355;0.53536123;-0.039264362;-0.08513922;-0.1430356;-0.25438687;0.015682774;0.3436249;0.20361382;-0.5098751;0.0064489506;-0.12534285;1.0677732;0.07141251
64;-0.48322484;0.008069622;-0.33932188;-0.46413574;0.18417987;-0.27573088;-0.42116234;1.0067078;-0.24136041;-0.10332759;-0.38037783;0.13670461;-0.45532715;0.119002335;-0.07958376;-0.18740614;0.59482414;0.020829434;0.14527152;-0.10293657;-0.18216649;0.38306788;-0.18864526;-0.078331046;0.99285406;-0.34271958;-0.58086514;-0.2553985;-0.73032546;0.4962471;0.026629932;0.14621024;-0.68235403;-0.8408247;-0.5876715;0.41664878;0.21878119;0.105604164;0.31452256;-0.0892601;-0.2964483;-0.7058558;0.05760008;-0.30629474;0.17483144;0.17731021;-0.11670885;-0.55382264;0.20417856;-0.64696485
65;0.95174474;0.0652838;0.06635482;0.03326512;0.5687027;0.012200362;-0.066701286;0.55095;-0.20167443;-0.33689833;-0.5780985;0.277616;-0.2456119;0.7712774;-0.85689616;0.5164042;0.11954146;-0.22629409;-0.10118228;-0.32956424;0.2704507;0.18888992;-0.15056778;0.5172216;1.0100569;0.09800147;-0.73994803;-0.117359266;0.46703514;1.0298333;-0.55085754;0.037029088;0.75612056;-0.0059292316;-0.59853834;-0.4795064;0.22253227;-0.67217404;-0.46089542;0.5369392;0.46913037;-0.624947;0.12232773;-0.04303811;0.47388586;-0.298206;0.6755556;0.54301894;0.90580827;-1.0168452
66;1.2368644;0.6980395;-0.3349983;0.19783735;-0.652439;-0.5845021;0.24898233;0.39686903;-0.9013823;0.46166286;0.2107379;0.6231106;-0.25860643;0.031140111;0.19558468;0.8456553;0.20387793;-0.17230505;-0.42653763;0.0810336;1.024346;0.63647854;0.18525636;-0.6517269;-0.12692665;-0.30054972;0.2819506;0.42887554;-0.00952873;1.2344635;0.08867855;-0.98255694;0.14551593;-0.5343366;1.2353483;0.08459996;0.39032635;0.68295294;-0.58988434;-0.37103385;0.040966544;0.4602566;0.8983787;0.40695614;0.56103987;0.03169021;0.35824472;-0.26585308;1.0299479;-0.2906123
67;0.54545915;-0.16885105;-0.01140829;-1.047984;0.6938147;-0.119466975;-0.37747544;0.26347426;-0.5567408;0.17066064;-0.78865325;0.16073793;-0.49418014;0.42271525;0.1265907;-0.2991262;-0.24657525;0.025561826;-0.09090131;-0.27332628;0.25486055;0.1191149;0.13641469;-0.38488126;0.36793694;-0.06873235;-0.5047974;-0.56043017;-0.14635822;0.31469876;0.122084744;-0.77396834;-0.08139606;-0.50495255;-0.18084322;0.413855;0.4436121;0.2608924;0.24437165;-0.27638605;1.1983963;-0.5700632;-0.019966966;0.08757188;0.18343312;-0.027455578;0.6532792;-0.6452516;0.55631226;-0.03811536
68;-0.100912385;0.24468875;0.1636894;0.40930536;0.32950974;0.29619065;0.51220745;0.32678354;0.6359836;0.4073154;-0.2878511;-0.25899434;0.056874137;0.81266654;-0.40064117;-0.042841643;-0.19494651;-0.24856777;0.27520823;-0.55444074;0.06511341;0.7160461;0.5321208;-0.20560282;0.31267676;0.2464627;0.32997358;0.12565438;-1.0120828;0.74301195;0.008355367;-0.5222334;0.08746821;-0.4079555;-0.85851014;0.6932904;-0.05484694;-0.71434873;-0.30919373;-0.051887438;-0.7979236;-0.07530489;-0.22459602;-0.20987423;0.09610728;-0.2649384;-0.030897722;-0.31879258;0.8552415;-0.3775514
69;1.0061287;-0.026609302;-0.0928286;0.09710955;0.41643888;0.53194976;0.30174574;1.2279516;0.4578053;-0.5490732;-0.26915312;0.91992074;-0.076454476;0.4309297;-0.75392616;0.33542055;0.3770005;-0.014265106;-0.43384668;-0.110903434;0.15883972;0.99366707;-0.037329316;0.48914564;0.24472404;0.59974945;-0.17075889;-0.13483265;-0.44570625;0.59388256;-0.77262956;-0.5344012;0.15457182;0.71355516;-0.54672396;-0.45536834;0.20882604;-1.0343566;-0.35246542;1.3257053;-0.3797337;0.18107441;-0.96471655;-0.007513682;0.549786;-1.0695884;0.7520751;0.18381853;0.8213865;-0.42025903
70;0.14075175;-0.28345975;-0.93192226;0.1371142;0.18197416;0.29712242;0.4250083;0.35709152;-0.034727946;0.5272545;-0.21092606;0.408835;-0.45085055;0.32959253;-0.57644784;0.11968258;-0.12164524;0.45295972;0.14185207;0.31628975;0.8278053;0.49237463;0.21318544;0.28437752;0.8446592;0.7958864;-0.11560563;-0.04556851;-0.34030524;0.6971019;-0.25449452;-0.19832912;0.11809743;0.31561905;-1.0726997;0.3718403;-0.13101184;-1.1275846;-0.09565565;-0.5360521;0.17972656;-0.40323353;-0.8704373;-0.40513822;0.4394872;-0.42603293;0.085247554;-0.31020924;0.5239961;-0.3315437
71;0.40439022;-0.13620162;0.26972008;-0.49743435;-0.025183614;0.20955652;-0.16742897;0.45887312;-0.44671118;0.28522334;-0.006528598;-0.38617676;-0.11996919;0.54844654;-0.08269647;0.5794391;0.21393898;-0.01823989;-0.2445575;0.2412661;0.5744949;0.5458875;0.45602453;-0.03805198;0.44326058;-0.39623922;-0.39812326;0.15663104;0.26661855;0.66095275;-0.32040665;-0.40603495;-0.37536383;-0.17626727;-0.7021822;-0.62152094;0.4353413;0.0479473;-0.09029404;-0.1534659;0.12895535;0.024528435;-0.1553417;0.34932086;0.42150754;-0.5467582;0.07789528;-0.13958135;0.78597283;-0.20052187
72;0.59703517;-0.07378999;-0.42527777;-0.06524392;-0.3912833;0.3115274;0.060281087;0.18925081;-0.034925506;0.50149465;-0.5529379;-0.119389586;-0.16411611;-0.05109722;-0.6982826;0.008019604;-0.5704447;-0.0050792475;0.03811576;-0.50594294;0.34127095;0.85280114;0.74061024;-0.3238168;0.3277378;-0.4609862;0.16159849;0.22485715;0.07005183;0.45420423;0.09723847;-0.8359117;0.21664174;-0.77914;-0.019498216;0.38877258;0.35197416;-0.3942325;-0.083682775;-0.02545757;-0.19634308;-0.9009346;0.36643317;0.2859035;0.2719757;-0.6820843;0.0006577792;-0.14182556;1.2942764;0.45987618
73;1.5177261;1.1260698;0.056130774;0.30884668;-0.31780493;-0.5001485;0.039349236;0.60922444;-0.7591489;0.58603394;0.60012776;0.089244545;-0.02738305;0.1610448;-0.05418952;0.7357047;0.32356182;0.04647845;0.083128296;0.29820916;0.9703949;0.9388593;0.32558888;-0.21011917;-0.49716693;0.15503381;0.19965659;0.76984787;0.3289583;1.455886;0.1256619;-0.9773363;0.19687848;-0.23996815;0.900434;0.23596364;0.24892676;0.48465517;-0.4806571;-0.3449148;0.4837779;0.45180258;0.93736047;0.50179523;0.86267847;-0.14598405;0.5895479;-0.0054886215;0.26391858;-0.03959269
74;0.019031392;-0.3415708;-0.26445803;-0.63957304;0.4789081;-1.1585131;-0.24525298;-0.04134036;0.052522156;1.1785308;0.26264334;1.0145543;-0.5193243;0.6277326;-0.0025751377;0.34176424;0.60237575;0.0013302305;-0.35322836;-0.047430538;-0.19283727;-0.2726339;-0.31365997;-0.8963951;0.22086318;-0.15938182;0.34533307;0.46781877;-0.44819772;0.6973425;0.110969014;0.6851727;-1.5050441;-1.1992984;0.6553781;0.6589874;0.8232207;0.1455838;0.5785869;-0.3362565;0.041788466;-0.5049717;0.66902125;-0.18772136;0.82270825;-0.8390039;0.68874454;-0.8127868;0.83347386;-0.640133
75;0.53932095;0.43226147;-0.0475369;0.26412162;0.18890505;0.048633978;0.19270739;0.34179395;0.013106448;-0.26065704;0.028638588;0.2565201;-0.48946154;0.44953844;0.24432836;0.5907504;0.44521317;-0.023660779;-0.12844135;-0.087708645;-0.10628746;0.1991074;0.3768383;0.18240051;0.16444755;-0.06068426;-0.34000415;-0.36713803;-0.093009464;0.7343946;0.26354617;-0.19145526;0.038062304;-0.1168483;0.010683031;-0.09956472;0.36412594;-0.44278297;-0.13469389;0.1378153;0.5882872;0.30862293;0.3155589;-0.19788407;0.7316344;0.004411524;0.19301924;-0.47628775;0.5660968;-0.20069689
76;0.2294384;-0.40887558;-0.30336028;-0.18196738;0.80223733;-0.33942863;-0.20363659;-0.0831184;-0.36523992;0.12580568;-1.0871607;-0.45544386;0.24913234;0.13853146;-1.2017285;-0.14095816;0.15782177;0.14627644;0.083145276;-0.21065526;0.20751269;0.21425335;0.50123674;0.65496516;0.23814507;0.28872547;0.10457669;0.62237346;-0.585832;0.46289754;-0.07445296;-0.3183518;-0.14154038;0.08430752;0.15126245;0.7192957;-0.11306062;-0.18525743;0.0062855063;-0.09198674;-0.75026053;-0.20649225;-0.36355698;-0.25247937;0.781484;-0.95114386;0.46371764;-0.30574793;0.7097811;-0.37355345
77;0.5629119;0.04512681;-0.4241928;-0.19034414;0.78211427;0.02075937;0.014843318;0.45899138;-0.08062879;0.6416348;-0.793883;0.4289106;-0.015347369;0.9232793;-1.1503047;0.13853109;-0.29669824;0.1704278;-0.2943154;-0.29845694;-0.22008814;0.30415905;0.5411177;-0.2686154;0.25744143;-0.296125;-0.062432367;-0.051910244;-0.573717;0.530169;-0.18944082;-0.17012249;0.13984098;-0.4924327;-1.0323371;-0.38099778;0.5627939;-0.978821;-0.4974197;-0.10359238;-0.5056298;0.17215215;-0.353408;0.18583639;0.18589671;-0.29262713;0.26716328;-0.16774556;0.32645983;0.2403921
78;0.03078347;-0.4234153;0.2948234;-0.99078065;0.8013003;0.049417276;-0.16287513;0.39150524;-0.24359362;0.63848674;-0.5869116;-0.1158122;0.27434075;0.13451962;-0.071978666;-0.32735956;0.014156619;0.2575028;-0.2531649;-0.2243744;0.27711594;0.44988003;0.080042;-0.49819338;0.93631977;-0.037906636;-0.016232166;-0.05430326;0.34221646;0.76727706;-0.06423424;-0.43865564;-0.21101451;-0.7948068;-0.33324265;0.6830623;0.14798172;0.027050214;-0.1338299;-0.15394472;0.05117187;-0.7319284;0.6138474;-0.100926735;0.7372741;-0.36846808;-0.032044433;-0.7417534;0.34357926;0.3102624
